id,name,picture_url,host_since,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,formatted_amenities,performance_score
1019754971442349431,"Pets welcome, 2Br/1B Cozy Condo + Private Yard",https://a0.muscache.com/pictures/airflow/Hosting-1019754971442349431/original/c0a3964b-440e-4e71-a918-1627cea2d114.jpg,2016-05-29,"[""email"", ""phone""]",t,t,37.30067987957622,-121.96237718803582,Entire condo,Entire home/apt,5,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Washer"", ""Samsung refrigerator"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Outdoor dining area"", ""Freezer"", ""Wine glasses"", ""Hair dryer"", ""Blender"", ""Shared beach access"", ""Fire extinguisher"", ""Laundromat nearby"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Keypad"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Housekeeping - available at extra cost"", ""Public Goods shampoo"", ""Samsung stainless steel double oven"", ""TV"", ""Portable fans"", ""Samsung stainless steel electric stove"", ""Dishes and silverware"", ""Bathtub"", ""Hot water"", ""Coffee maker: drip coffee maker, french press"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Patio or balcony"", ""Baking sheet"", ""Exterior security cameras on property"", ""Shower gel"", ""Outdoor furniture"", ""Smoke alarm"", ""Pool"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Books and reading material"", ""Iron"", ""Public Goods conditioner"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",145.0,30,30,t,3,33,63,152,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.81,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Outdoors""]",53.66
1019929498333948296,Peaceful Morgan Hill Guest House,https://a0.muscache.com/pictures/hosting/Hosting-1019929498333948296/original/517c464e-49b4-4c2d-8d6e-a451927fb6f7.jpeg,2015-12-30,"[""email"", ""phone""]",t,f,37.14968,-121.59712,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Stainless steel single oven"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Conditioner"", ""Shampoo"", ""Mountain view"", ""Wifi"", ""Kitchen"", ""Shared outdoor pool - available seasonally, open specific hours"", ""Microwave"", ""Coffee maker"", ""Central air conditioning"", ""TV"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Ceiling fan"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""Iron"", ""Pool view""]",150.0,2,365,t,14,44,74,253,9,4.89,4.89,5.0,4.89,5.0,4.78,4.89,f,0.68,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Scenic View""]",42.88
1020325749958287283,New Santa Clara 3B2B house,https://a0.muscache.com/pictures/miso/Hosting-823401840189925998/original/5f290412-cd77-4527-8f94-174a80360f2c.jpeg,2017-09-01,"[""email"", ""phone"", ""work_email""]",t,t,37.33739,-121.97339,Entire home,Entire home/apt,5,2.0,3.0,3.0,"[""Washer"", ""Carbon monoxide alarm"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Dryer"", ""Lockbox"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shower gel"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Self check-in"", ""Iron"", ""Microwave""]",200.0,7,365,t,14,23,23,23,22,4.86,4.95,4.91,4.95,5.0,4.91,4.86,f,1.75,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",80.93
1020533255306387294,Curated Spacious Private Studio,https://a0.muscache.com/pictures/airflow/Hosting-1020533255306387294/original/b31834dd-800e-4eef-b10f-83d122fd5b65.jpg,2016-09-19,"[""email"", ""phone"", ""work_email""]",t,t,37.269258,-121.892438,Entire home,Entire home/apt,1,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""AC - split type ductless system"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Blender"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Private entrance"", ""Laundromat nearby"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""EV charger - level 2"", ""Two Burner hotplate electric stove"", ""TV"", ""Clothing storage: walk-in closet and dresser"", ""Refrigerator"", ""Free parking garage on premises \u2013 1 space"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Heating - split type ductless system"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Exterior security cameras on property"", ""Shower gel"", ""Convention Oven/Microwave combo stainless steel single oven"", ""Ceiling fan"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""Dedicated workspace"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Books and reading material"", ""Self check-in"", ""Iron"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",76.0,2,365,t,0,9,38,38,6,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,0.55,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",48.4
1020546268576410635,Jane's Home (SP) | Convenient Private Room +AC - 2,https://a0.muscache.com/pictures/miso/Hosting-1001678448703834049/original/ef9855bd-bcd8-4434-8427-6d453f547ad2.jpeg,2019-03-21,"[""email"", ""phone""]",t,t,37.393769093903174,-122.0072603335683,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Microwave"", ""Room-darkening shades""]",67.0,1,365,t,0,30,60,239,5,5.0,5.0,5.0,4.8,5.0,5.0,4.8,f,0.42,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",50.88
1020586957260927134,Room with spectacular views! Private Entrance.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAyMDU4Njk1NzI2MDkyNzEzNA%3D%3D/original/31f2723f-0c46-4862-8c6f-a34a7dbddd70.jpeg,2023-11-08,"[""email"", ""phone""]",t,t,37.29378,-122.04588,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""RCA - 2-door 3.2 Cu. Feet refrigerator"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Bay view"", ""Private backyard \u2013 Fully fenced"", ""Hangers"", ""Essentials"", ""Luggage dropoff allowed"", ""Lockbox"", ""Wifi"", ""City skyline view"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Free dryer \u2013 In building"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Ceiling fan"", ""Sun loungers"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Single level home"", ""Extra pillows and blankets"", ""Private entrance"", ""Free driveway parking on premises \u2013 2 spaces"", ""Self check-in"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",74.0,2,100,t,17,17,17,98,15,5.0,5.0,5.0,5.0,5.0,5.0,4.93,f,1.12,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",69.78
1020671783372819882,"WFH Studio⁕Outdoor Firepit⁕Gazebo⁕BBQ⁕55"" UHDTV*",https://a0.muscache.com/pictures/miso/Hosting-645106120233086378/original/ed4264e5-d772-4485-b6b1-4e4ba7a92382.jpeg,2012-10-04,"[""email"", ""phone"", ""work_email""]",t,t,37.33796,-121.83379,Private room in guest suite,Private room,2,1.0,0.0,1.0,"[""Bed linens"", ""EV charger"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Outdoor dining area"", ""Wine glasses"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Fire extinguisher"", ""Laundromat nearby"", ""First aid kit"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Kitchen"", ""Lockbox"", ""Wifi"", ""Barbecue utensils"", ""Fireplace guards"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Exterior security cameras on property"", ""Ceiling fan"", ""Outdoor kitchen"", ""Smoke alarm"", ""BBQ grill"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Indoor fireplace"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Garden view"", ""Private entrance"", ""Room-darkening shades""]",74.0,1,30,t,8,37,67,252,41,4.85,4.71,4.8,4.9,4.93,4.71,4.76,t,3.2,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",54.09
1021066876230456893,Cozy TwinHaven Perfect 4 Sharing,https://a0.muscache.com/pictures/miso/Hosting-1021066876230456893/original/4836ec18-1a11-451f-bee0-fe95b5b605e0.png,2012-11-27,"[""email"", ""phone"", ""work_email""]",t,t,37.40384,-122.06288,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Free parking on premises"", ""Fire extinguisher"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Lockbox"", ""Wifi""]",92.0,28,365,t,9,9,9,246,6,4.67,5.0,4.5,5.0,5.0,4.83,4.83,t,0.55,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Laundry"", ""Safety"", ""Workspace"", ""Easy Access"", ""Parking""]",27.61
1021095617713154912,Palo Alto Apt-15 mins to Stanford (1093-205),https://a0.muscache.com/pictures/miso/Hosting-1021095617713154912/original/805ab1de-8857-4cf4-a63c-8bc3594b2d11.jpeg,2020-10-24,"[""phone""]",t,t,37.44311354423782,-122.1188606935891,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,730,t,20,50,80,355,16,4.88,5.0,5.0,4.94,5.0,4.88,4.63,f,1.54,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",30.0
1021099473494708454,Palo Alto Apt-15 mins to Stanford (1093-205),https://a0.muscache.com/pictures/miso/Hosting-1021099473494708454/original/9f8451b7-d649-453a-817e-550d62a03174.jpeg,2020-10-24,"[""phone""]",t,t,37.4431051586629,-122.1196126765666,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,2,730,t,20,50,80,355,3,5.0,5.0,5.0,4.67,5.0,5.0,5.0,f,0.35,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",30.0
1021103107253223431,Palo Alto Apt-15 mins to Stanford (1093-216),https://a0.muscache.com/pictures/miso/Hosting-1021103107253223431/original/70b14d92-3a16-4e17-a8cb-ed549ff0196f.jpeg,2020-10-24,"[""phone""]",t,t,37.44313791219986,-122.12074632240238,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Patio or balcony"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",165.0,3,730,t,18,48,78,353,1,4.0,4.0,4.0,5.0,5.0,4.0,4.0,f,0.19,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",33.13
1021117807655891517,Palo Alto Apt-15 mins to Stanford (1080-112),https://a0.muscache.com/pictures/miso/Hosting-1021117807655891517/original/74d33c18-5002-4a6f-85ce-78aca6cb0919.jpeg,2020-10-24,"[""phone""]",t,t,37.4433862477966,-122.12016404919169,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,365,t,9,39,69,344,17,4.76,4.94,4.94,4.88,4.76,4.88,4.82,f,1.75,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",33.36
1021255946751060754,Cozy Stay Near Tech Scene,https://a0.muscache.com/pictures/miso/Hosting-1021255946751060754/original/daafd10b-c6af-4ee2-b307-f2a04444ed61.png,2012-11-27,"[""email"", ""phone"", ""work_email""]",t,t,37.40367415422063,-122.06331395089498,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Paid dryer \u2013 In building"", ""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Private patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""Portable heater"", ""TV"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Hot water"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Self check-in"", ""Iron"", ""Microwave""]",87.0,28,365,t,30,60,90,364,9,4.44,4.78,4.33,5.0,4.89,4.78,4.56,t,0.71,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",6.23
1021428893872949235,JANE'S HOME (R4) | Upgraded 3B2B near Santana Row,https://a0.muscache.com/pictures/miso/Hosting-1021428893872949235/original/13bbddab-388d-4084-a082-f9399bd6f10e.jpeg,2019-03-21,"[""email"", ""phone""]",t,t,37.315867655308736,-121.95303665615158,Entire home,Entire home/apt,6,2.0,3.0,3.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Exterior security cameras on property"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",170.0,2,365,t,18,48,78,258,21,4.81,4.86,4.81,4.9,4.95,4.57,4.71,f,1.63,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",47.14
1021865900065403247,F-Studio-9 min Walk to Stanford Lot 4|Kitchen+Bath,https://a0.muscache.com/pictures/9c5a3ac0-6439-474d-981a-b2e2a071f9ef.jpg,2021-10-05,"[""email"", ""phone""]",t,t,37.436180375683534,-122.14911715544513,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Washer"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Hair dryer"", ""Backyard"", ""Cooking basics"", ""Essentials"", ""Heating"", ""Luggage dropoff allowed"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""Dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Lock on bedroom door"", ""Shower gel"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Self check-in"", ""Microwave""]",151.0,1,365,t,30,60,89,89,4,4.75,5.0,4.5,5.0,5.0,5.0,5.0,f,0.32,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",87.89
